OrderID,OrderDate,OrderYear,OrderMonth,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,GrossAmount,DiscountedAmount,NetAmount,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0000113,2020-12-03,2020,December,CUST035697,Vikas Mehta,P00024,Yoga Mat,Sports & Outdoors,UrbanStyle,4,189.7,0.25,28.46,13.2,758.8,189.7,569.0999999999999,610.76,Amazon Pay,Cancelled,Austin,TX,United States,SELL00915
ORD0000114,2022-05-28,2022,May,CUST010676,Karan Joshi,P00036,Smart Light Bulb,Clothing,HomeEase,2,103.29,0.2,0.0,0.55,206.58,41.32,165.26000000000002,165.81,Amazon Pay,Shipped,San Antonio,TX,United States,SELL01203
ORD0000115,2022-12-12,2022,December,CUST037855,Vivaan Verma,P00012,Noise Cancelling Headphones,Home & Kitchen,UrbanStyle,3,167.08,0.0,40.1,7.29,501.24,0.0,501.24,548.63,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL01649
ORD0000116,2022-03-02,2022,March,CUST013803,Vivaan Mehta,P00021,Backpack,Sports & Outdoors,KiddoFun,4,468.57,0.25,70.29,14.63,1874.28,468.57,1405.71,1490.63,Debit Card,Shipped,Los Angeles,CA,United States,SELL01188
ORD0000117,2020-08-04,2020,August,CUST041291,Anjali Verma,P00042,Projector Mini,Clothing,HomeEase,2,25.31,0.0,0.0,14.69,50.62,0.0,50.62,65.31,Debit Card,Shipped,Fort Worth,TX,United States,SELL01963
ORD0000118,2022-02-02,2022,February,CUST025351,Sneha Kumar,P00006,Gaming Mouse,Sports & Outdoors,KiddoFun,2,590.96,0.05,134.74,5.5,1181.92,59.1,1122.8200000000002,1263.06,Credit Card,Delivered,Denver,CO,United States,SELL00011
ORD0000119,2020-07-06,2020,July,CUST023478,Rohit Reddy,P00009,Portable SSD 1TB,Home & Kitchen,FitLife,2,433.24,0.05,98.78,10.23,866.48,43.32,823.16,932.17,Cash on Delivery,Shipped,Philadelphia,PA,United States,SELL01044
ORD0000120,2021-01-14,2021,January,CUST029783,Simran Singh,P00050,Novel Bestseller,Books,CoreTech,4,187.75,0.05,128.42,9.52,751.0,37.55,713.45,851.39,Credit Card,Delivered,San Francisco,CA,United States,SELL01527
ORD0000121,2021-05-07,2021,May,CUST001056,Karan Singh,P00017,Electric Kettle,Toys & Games,Zenith,5,230.99,0.15,117.8,10.69,1154.95,173.24,981.71,1110.2,UPI,Delivered,Columbus,OH,United States,SELL01639
ORD0000122,2022-11-30,2022,November,CUST026942,Pooja Joshi,P00008,4K Monitor,Sports & Outdoors,Zenith,5,246.13,0.1,0.0,9.69,1230.65,123.07,1107.5800000000002,1117.28,Amazon Pay,Shipped,Austin,TX,Canada,SELL00632
ORD0000123,2023-03-26,2023,March,CUST027791,Sneha Verma,P00050,Novel Bestseller,Home & Kitchen,ReadMore,1,18.66,0.0,0.93,5.03,18.66,0.0,18.66,24.62,Amazon Pay,Delivered,San Francisco,CA,United States,SELL00745
ORD0000124,2020-01-15,2020,January,CUST019410,Simran Reddy,P00043,HDMI Cable 2m,Clothing,HomeEase,2,48.99,0.25,3.67,1.59,97.98,24.5,73.48,78.74,Amazon Pay,Delivered,San Jose,CA,United States,SELL00146
ORD0000125,2020-03-05,2020,March,CUST009308,Vihaan Sharma,P00021,Backpack,Sports & Outdoors,HomeEase,5,200.05,0.05,114.03,2.34,1000.25,50.01,950.24,1066.61,Credit Card,Delivered,Houston,TX,United Kingdom,SELL00770
ORD0000126,2021-06-04,2021,June,CUST004285,Sahil Sharma,P00008,4K Monitor,Electronics,Apex,4,149.47,0.0,71.75,10.48,597.88,0.0,597.88,680.11,UPI,Delivered,Houston,TX,United States,SELL01530
ORD0000127,2023-09-29,2023,September,CUST037966,Aditya Kumar,P00027,Winter Jacket,Sports & Outdoors,CoreTech,3,460.51,0.05,157.49,3.17,1381.53,69.08,1312.45,1473.11,Credit Card,Delivered,Charlotte,NC,United States,SELL01372
ORD0000128,2023-02-26,2023,February,CUST025421,Mohit Mehta,P00050,Novel Bestseller,Home & Kitchen,Zenith,5,141.31,0.15,72.07,14.56,706.55,105.98,600.5699999999999,687.2,Debit Card,Delivered,Denver,CO,United States,SELL01574
ORD0000129,2021-10-09,2021,October,CUST039352,Neha Joshi,P00010,Smartwatch,Books,Apex,3,204.15,0.1,66.14,10.09,612.45,61.24,551.21,627.44,Credit Card,Delivered,Dallas,TX,United States,SELL00583
ORD0000130,2024-02-04,2024,February,CUST032886,Rohit Mehta,P00015,Instant Pot,Books,BrightLux,4,577.36,0.2,92.38,4.08,2309.44,461.89,1847.5500000000002,1944.01,Debit Card,Delivered,Houston,TX,United States,SELL00736
ORD0000131,2022-12-22,2022,December,CUST014360,Vivaan Singh,P00050,Novel Bestseller,Electronics,ReadMore,2,509.27,0.0,0.0,6.71,1018.54,0.0,1018.54,1025.25,Net Banking,Shipped,Los Angeles,CA,United States,SELL01332
ORD0000132,2023-03-08,2023,March,CUST007708,Sunita Sharma,P00028,Jeans,Clothing,Zenith,3,496.12,0.0,74.42,5.91,1488.36,0.0,1488.36,1568.69,Net Banking,Returned,Charlotte,NC,Australia,SELL00248
ORD0000133,2024-03-02,2024,March,CUST013067,Sunita Gupta,P00026,Sunglasses,Clothing,KiddoFun,3,497.74,0.0,179.19,7.58,1493.22,0.0,1493.22,1679.99,Credit Card,Delivered,Seattle,WA,United States,SELL01907
ORD0000134,2021-08-15,2021,August,CUST046835,Simran Gupta,P00043,HDMI Cable 2m,Books,UrbanStyle,4,384.81,0.0,184.71,13.11,1539.24,0.0,1539.24,1737.06,Credit Card,Cancelled,San Diego,CA,United States,SELL01180
ORD0000135,2021-01-26,2021,January,CUST011228,Karan Reddy,P00003,Smartphone Case,Toys & Games,HomeEase,2,321.46,0.1,69.44,5.41,642.92,64.29,578.63,653.48,Cash on Delivery,Delivered,Los Angeles,CA,India,SELL00715
ORD0000136,2024-08-25,2024,August,CUST046806,Neha Singh,P00013,Action Camera,Toys & Games,ReadMore,5,498.26,0.05,189.34,3.64,2491.3,124.57,2366.73,2559.72,UPI,Shipped,Washington,DC,United Kingdom,SELL00709
ORD0000137,2021-02-22,2021,February,CUST014033,Rohit Gupta,P00049,Children's Book,Books,FitLife,5,211.88,0.1,76.28,9.75,1059.4,105.94,953.46,1039.49,UPI,Delivered,Philadelphia,PA,United States,SELL00278
ORD0000138,2020-10-15,2020,October,CUST040569,Rohit Sharma,P00030,Dress Shirt,Clothing,ReadMore,2,333.88,0.05,0.0,10.61,667.76,33.39,634.37,644.98,Credit Card,Shipped,Jacksonville,FL,India,SELL01341
ORD0000139,2021-01-13,2021,January,CUST041172,Ritika Reddy,P00015,Instant Pot,Electronics,HomeEase,2,522.65,0.05,79.44,13.86,1045.3,52.26,993.04,1086.33,Credit Card,Delivered,Fort Worth,TX,United States,SELL00699
ORD0000140,2024-12-01,2024,December,CUST001601,Vivaan Patel,P00005,Laptop Sleeve,Toys & Games,UrbanStyle,4,67.78,0.05,20.61,11.17,271.12,13.56,257.56,289.34,Cash on Delivery,Delivered,Columbus,OH,United States,SELL01558
ORD0000141,2024-02-22,2024,February,CUST046508,Vivaan Sharma,P00032,Board Game,Books,Zenith,5,22.67,0.0,0.0,13.16,113.35,0.0,113.35,126.51,Debit Card,Delivered,Seattle,WA,United States,SELL00940
ORD0000142,2020-08-18,2020,August,CUST027712,Ritika Joshi,P00017,Electric Kettle,Home & Kitchen,UrbanStyle,5,544.52,0.25,245.03,2.79,2722.6,680.65,2041.9499999999998,2289.77,Cash on Delivery,Pending,San Antonio,TX,United States,SELL00796
ORD0000143,2022-10-14,2022,October,CUST029705,Aman Reddy,P00046,Car Charger,Electronics,CoreTech,1,431.01,0.0,0.0,2.23,431.01,0.0,431.01,433.24,Amazon Pay,Shipped,Houston,TX,United States,SELL00143
ORD0000144,2020-02-10,2020,February,CUST008224,Mohit Sharma,P00049,Children's Book,Books,NexPro,3,346.56,0.15,44.19,1.85,1039.68,155.95,883.73,929.77,Credit Card,Delivered,Philadelphia,PA,United States,SELL01971
ORD0000145,2022-11-17,2022,November,CUST046362,Aman Verma,P00039,Graphic Tablet,Books,BrightLux,1,87.79,0.0,15.8,10.92,87.79,0.0,87.79,114.51,Credit Card,Delivered,New York,NY,United Kingdom,SELL00338
ORD0000146,2020-05-14,2020,May,CUST005950,Mohit Verma,P00015,Instant Pot,Home & Kitchen,HomeEase,4,596.8,0.05,272.14,2.1,2387.2,119.36,2267.8399999999997,2542.08,Credit Card,Delivered,Washington,DC,India,SELL00864
ORD0000147,2020-07-19,2020,July,CUST037485,Kabir Verma,P00015,Instant Pot,Electronics,KiddoFun,1,194.17,0.0,9.71,5.33,194.17,0.0,194.17,209.21,Credit Card,Delivered,San Francisco,CA,India,SELL01097
ORD0000148,2022-02-18,2022,February,CUST027818,Sneha Mehta,P00027,Winter Jacket,Clothing,CoreTech,2,42.52,0.05,4.04,11.11,85.04,4.25,80.79,95.94,Credit Card,Delivered,Chicago,IL,United States,SELL00776
ORD0000149,2022-07-18,2022,July,CUST048304,Vihaan Kapoor,P00032,Board Game,Toys & Games,Apex,3,262.02,0.15,120.27,7.09,786.06,117.91,668.15,795.51,Credit Card,Returned,Chicago,IL,United States,SELL00433
ORD0000150,2022-11-22,2022,November,CUST033670,Sneha Kapoor,P00009,Portable SSD 1TB,Toys & Games,NexPro,3,43.8,0.0,10.51,6.23,131.4,0.0,131.4,148.14,Cash on Delivery,Shipped,Columbus,OH,United States,SELL00027
ORD0000151,2022-12-07,2022,December,CUST038774,Kabir Sharma,P00015,Instant Pot,Clothing,ReadMore,4,306.01,0.3,42.84,9.24,1224.04,367.21,856.8299999999999,908.91,Debit Card,Delivered,Austin,TX,United Kingdom,SELL00672
ORD0000152,2021-05-17,2021,May,CUST026880,Kabir Verma,P00029,T-Shirt,Sports & Outdoors,Zenith,4,251.6,0.1,108.69,13.75,1006.4,100.64,905.76,1028.2,Net Banking,Delivered,New York,NY,United Kingdom,SELL00229
ORD0000153,2021-02-10,2021,February,CUST044830,Karan Kapoor,P00003,Smartphone Case,Electronics,ReadMore,3,431.79,0.0,64.77,11.24,1295.37,0.0,1295.37,1371.38,Credit Card,Delivered,Columbus,OH,United States,SELL01889
ORD0000154,2024-05-16,2024,May,CUST040087,Ritika Reddy,P00023,Cookware Set,Books,Apex,4,291.13,0.15,49.49,2.52,1164.52,174.68,989.8399999999999,1041.85,Debit Card,Delivered,Phoenix,AZ,United Kingdom,SELL01455
ORD0000155,2024-10-17,2024,October,CUST026727,Anjali Gupta,P00025,Running Shoes,Clothing,Apex,3,414.46,0.25,111.9,4.69,1243.38,310.85,932.5300000000001,1049.12,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL00945
ORD0000156,2022-03-15,2022,March,CUST011225,Rohit Patel,P00026,Sunglasses,Electronics,BrightLux,3,180.87,0.0,27.13,2.04,542.61,0.0,542.61,571.78,Debit Card,Delivered,Seattle,WA,United States,SELL00850
ORD0000157,2020-04-08,2020,April,CUST031885,Sneha Gupta,P00047,Memory Card 128GB,Sports & Outdoors,NexPro,5,104.18,0.1,0.0,8.69,520.9,52.09,468.80999999999995,477.5,Credit Card,Shipped,Phoenix,AZ,United Kingdom,SELL01363
ORD0000158,2021-11-14,2021,November,CUST016025,Sunita Singh,P00045,Phone Tripod,Books,NexPro,2,400.69,0.1,57.7,10.68,801.38,80.14,721.24,789.62,Credit Card,Pending,Houston,TX,Canada,SELL01573
ORD0000159,2021-12-26,2021,December,CUST036113,Priya Joshi,P00007,Mechanical Keyboard,Home & Kitchen,FitLife,3,479.99,0.25,129.6,8.69,1439.97,359.99,1079.98,1218.27,UPI,Delivered,Austin,TX,United States,SELL01598
ORD0000160,2024-04-19,2024,April,CUST043628,Anjali Verma,P00008,4K Monitor,Sports & Outdoors,CoreTech,1,247.54,0.05,28.22,2.07,247.54,12.38,235.16,265.45,Amazon Pay,Delivered,Chicago,IL,United States,SELL00412
ORD0000161,2022-08-18,2022,August,CUST020507,Aarav Joshi,P00026,Sunglasses,Toys & Games,FitLife,3,14.51,0.05,4.96,0.82,43.53,2.18,41.35,47.13,Credit Card,Delivered,Seattle,WA,United States,SELL00708
ORD0000162,2024-10-28,2024,October,CUST012422,Kabir Kapoor,P00018,Vacuum Cleaner,Electronics,NexPro,5,216.33,0.2,0.0,9.73,1081.65,216.33,865.32,875.05,Credit Card,Delivered,San Antonio,TX,United States,SELL01169
ORD0000163,2021-09-04,2021,September,CUST009807,Vihaan Verma,P00039,Graphic Tablet,Home & Kitchen,ReadMore,3,38.53,0.0,5.78,8.4,115.59,0.0,115.59,129.77,Debit Card,Delivered,San Antonio,TX,United States,SELL00551
ORD0000164,2024-01-25,2024,January,CUST048496,Sahil Kumar,P00016,Air Fryer,Electronics,NexPro,3,465.66,0.1,62.86,0.89,1396.98,139.7,1257.28,1321.03,Amazon Pay,Returned,Dallas,TX,United States,SELL00141
ORD0000165,2021-10-04,2021,October,CUST029400,Aman Gupta,P00015,Instant Pot,Electronics,BrightLux,5,35.27,0.0,21.16,12.99,176.35,0.0,176.35,210.5,Debit Card,Delivered,Philadelphia,PA,United States,SELL01482
ORD0000166,2024-11-27,2024,November,CUST004811,Arjun Patel,P00038,External HDD 2TB,Home & Kitchen,UrbanStyle,2,82.5,0.05,18.81,13.79,165.0,8.25,156.75,189.35,Credit Card,Delivered,San Francisco,CA,United States,SELL00910
ORD0000167,2022-10-25,2022,October,CUST008669,Aditya Kumar,P00035,Desk Plant,Home & Kitchen,KiddoFun,4,298.96,0.1,86.1,3.63,1195.84,119.58,1076.26,1165.99,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL00243
ORD0000168,2023-05-26,2023,May,CUST035784,Vikas Gupta,P00015,Instant Pot,Toys & Games,NexPro,5,232.62,0.05,88.4,9.35,1163.1,58.16,1104.9399999999998,1202.7,Credit Card,Shipped,Austin,TX,United States,SELL01837
ORD0000169,2021-05-17,2021,May,CUST027512,Mohit Joshi,P00011,Fitness Band,Books,Apex,4,493.2,0.2,189.39,3.74,1972.8,394.56,1578.24,1771.37,Net Banking,Delivered,Dallas,TX,Canada,SELL00878
ORD0000170,2022-02-05,2022,February,CUST023754,Sahil Gupta,P00043,HDMI Cable 2m,Clothing,BrightLux,4,497.42,0.05,226.82,12.34,1989.68,99.48,1890.2,2129.36,Debit Card,Delivered,Jacksonville,FL,Canada,SELL01838
ORD0000171,2021-02-01,2021,February,CUST011579,Kabir Reddy,P00050,Novel Bestseller,Clothing,KiddoFun,1,154.24,0.05,17.58,9.86,154.24,7.71,146.53,173.97,UPI,Delivered,Denver,CO,United States,SELL01005
ORD0000172,2022-05-20,2022,May,CUST003082,Aarav Reddy,P00024,Yoga Mat,Sports & Outdoors,UrbanStyle,3,497.52,0.15,228.36,0.91,1492.56,223.88,1268.6799999999998,1497.95,Credit Card,Delivered,Austin,TX,United States,SELL00319
ORD0000173,2022-03-05,2022,March,CUST040193,Priya Verma,P00025,Running Shoes,Books,UrbanStyle,4,64.53,0.0,0.0,13.67,258.12,0.0,258.12,271.79,Amazon Pay,Delivered,New York,NY,United States,SELL00210
ORD0000174,2021-01-27,2021,January,CUST014061,Arjun Gupta,P00020,Office Chair,Electronics,FitLife,4,331.21,0.0,66.24,5.9,1324.84,0.0,1324.84,1396.98,Net Banking,Delivered,San Jose,CA,United States,SELL00101
ORD0000175,2020-07-25,2020,July,CUST028212,Vihaan Verma,P00015,Instant Pot,Clothing,NexPro,4,155.87,0.1,28.06,7.79,623.48,62.35,561.13,596.98,Credit Card,Delivered,Los Angeles,CA,United States,SELL01555
ORD0000176,2022-11-04,2022,November,CUST010967,Sahil Singh,P00004,USB-C Charger,Clothing,CoreTech,1,598.75,0.1,26.94,3.35,598.75,59.88,538.87,569.17,Credit Card,Returned,Denver,CO,United Kingdom,SELL00727
ORD0000177,2024-04-26,2024,April,CUST022674,Pooja Gupta,P00036,Smart Light Bulb,Electronics,HomeEase,5,489.41,0.05,278.96,7.24,2447.05,122.35,2324.7000000000003,2610.9,Amazon Pay,Delivered,Chicago,IL,United States,SELL00062
ORD0000178,2022-06-10,2022,June,CUST048983,Kabir Kumar,P00006,Gaming Mouse,Toys & Games,Zenith,4,131.22,0.1,0.0,14.12,524.88,52.49,472.39,486.51,Debit Card,Delivered,Charlotte,NC,India,SELL00530
ORD0000179,2024-01-24,2024,January,CUST016133,Anjali Kumar,P00014,Drone Mini,Toys & Games,HomeEase,2,176.38,0.05,26.81,11.05,352.76,17.64,335.12,372.98,Net Banking,Delivered,Los Angeles,CA,United States,SELL00395
ORD0000180,2024-09-10,2024,September,CUST044928,Pooja Reddy,P00001,Wireless Earbuds,Sports & Outdoors,CoreTech,1,418.7,0.3,23.45,4.48,418.7,125.61,293.09,321.02,UPI,Delivered,Jacksonville,FL,United States,SELL00811
ORD0000181,2024-05-17,2024,May,CUST024560,Neha Gupta,P00010,Smartwatch,Home & Kitchen,ReadMore,2,531.4,0.0,127.54,4.49,1062.8,0.0,1062.8,1194.83,Cash on Delivery,Delivered,Dallas,TX,United States,SELL00296
ORD0000182,2022-05-13,2022,May,CUST019814,Vivaan Verma,P00050,Novel Bestseller,Books,CoreTech,5,341.7,0.1,276.78,1.7,1708.5,170.85,1537.65,1816.13,Amazon Pay,Delivered,New York,NY,United States,SELL01602
ORD0000183,2022-01-12,2022,January,CUST015222,Karan Gupta,P00016,Air Fryer,Electronics,ReadMore,2,375.82,0.05,35.7,13.55,751.64,37.58,714.06,763.31,Amazon Pay,Returned,Houston,TX,Australia,SELL00166
ORD0000184,2023-06-18,2023,June,CUST015733,Vivaan Sharma,P00025,Running Shoes,Home & Kitchen,FitLife,3,99.26,0.0,23.82,5.19,297.78,0.0,297.78,326.79,UPI,Shipped,Fort Worth,TX,United States,SELL00041
ORD0000185,2021-07-17,2021,July,CUST023655,Anjali Singh,P00026,Sunglasses,Home & Kitchen,Zenith,2,572.09,0.0,91.53,2.64,1144.18,0.0,1144.18,1238.35,Credit Card,Shipped,Chicago,IL,United States,SELL00773
ORD0000186,2022-10-17,2022,October,CUST021204,Pooja Singh,P00042,Projector Mini,Toys & Games,UrbanStyle,2,495.32,0.0,49.53,10.01,990.64,0.0,990.64,1050.18,Credit Card,Pending,Phoenix,AZ,United States,SELL01469
ORD0000187,2020-04-05,2020,April,CUST016221,Simran Reddy,P00049,Children's Book,Sports & Outdoors,Zenith,2,190.82,0.2,15.27,7.58,381.64,76.33,305.31,328.16,Debit Card,Delivered,San Diego,CA,Canada,SELL00701
ORD0000188,2024-10-23,2024,October,CUST036912,Karan Reddy,P00004,USB-C Charger,Home & Kitchen,BrightLux,1,50.92,0.2,3.26,1.3,50.92,10.18,40.74,45.3,Net Banking,Delivered,Philadelphia,PA,United States,SELL01658
ORD0000189,2021-04-29,2021,April,CUST043111,Aarav Verma,P00033,Puzzle 1000pc,Toys & Games,FitLife,5,129.25,0.15,43.94,6.24,646.25,96.94,549.31,599.49,Credit Card,Shipped,Charlotte,NC,United States,SELL00429
ORD0000190,2023-12-01,2023,December,CUST034016,Aditya Singh,P00046,Car Charger,Sports & Outdoors,Zenith,3,416.84,0.15,85.04,14.4,1250.52,187.58,1062.94,1162.38,Debit Card,Delivered,Phoenix,AZ,United States,SELL01532
ORD0000191,2020-08-18,2020,August,CUST040748,Sahil Sharma,P00030,Dress Shirt,Sports & Outdoors,KiddoFun,5,319.28,0.05,75.83,12.39,1596.4,79.82,1516.5800000000002,1604.8,Amazon Pay,Delivered,San Diego,CA,United States,SELL00430
ORD0000192,2022-01-18,2022,January,CUST004207,Vikas Kapoor,P00040,Microphone,Books,Zenith,2,67.54,0.05,10.27,1.64,135.08,6.75,128.33,140.24,Amazon Pay,Delivered,San Antonio,TX,Canada,SELL00302
ORD0000193,2024-08-05,2024,August,CUST041282,Sahil Singh,P00012,Noise Cancelling Headphones,Toys & Games,ReadMore,2,289.23,0.1,0.0,13.08,578.46,57.85,520.61,533.69,Amazon Pay,Delivered,Indianapolis,IN,United States,SELL00733
ORD0000194,2023-04-09,2023,April,CUST044672,Karan Singh,P00019,LED Desk Lamp,Home & Kitchen,ReadMore,2,373.58,0.2,47.82,8.74,747.16,149.43,597.73,654.29,Credit Card,Delivered,San Jose,CA,United States,SELL00785
ORD0000195,2021-06-24,2021,June,CUST004859,Vivaan Gupta,P00009,Portable SSD 1TB,Sports & Outdoors,Zenith,4,359.89,0.05,68.38,13.15,1439.56,71.98,1367.58,1449.11,Credit Card,Delivered,Washington,DC,United States,SELL00999
ORD0000196,2022-11-25,2022,November,CUST007154,Vikas Sharma,P00026,Sunglasses,Toys & Games,NexPro,5,449.1,0.1,101.05,7.48,2245.5,224.55,2020.95,2129.48,Net Banking,Delivered,San Diego,CA,United States,SELL01298
ORD0000197,2021-06-08,2021,June,CUST035993,Vikas Kumar,P00015,Instant Pot,Electronics,ReadMore,3,270.41,0.1,36.51,3.91,811.23,81.12,730.11,770.53,Amazon Pay,Delivered,Houston,TX,United States,SELL00557
ORD0000198,2023-03-29,2023,March,CUST027565,Sneha Verma,P00019,LED Desk Lamp,Home & Kitchen,CoreTech,2,387.31,0.0,92.95,7.12,774.62,0.0,774.62,874.69,Debit Card,Delivered,San Francisco,CA,United States,SELL01488
ORD0000199,2024-09-18,2024,September,CUST010007,Vikas Reddy,P00048,Wireless Charger,Books,Apex,3,272.14,0.0,97.97,11.16,816.42,0.0,816.42,925.55,UPI,Delivered,San Jose,CA,Canada,SELL00096
ORD0000200,2023-06-20,2023,June,CUST022505,Karan Kapoor,P00034,Desk Organizer,Home & Kitchen,FitLife,1,420.62,0.0,21.03,5.69,420.62,0.0,420.62,447.34,Amazon Pay,Shipped,Dallas,TX,United States,SELL01489
ORD0000201,2023-01-14,2023,January,CUST007081,Arjun Kumar,P00031,Kids Toy Car,Clothing,HomeEase,4,575.93,0.0,0.0,14.5,2303.72,0.0,2303.72,2318.22,Credit Card,Delivered,Dallas,TX,India,SELL00230
ORD0000202,2024-12-24,2024,December,CUST042401,Mohit Singh,P00019,LED Desk Lamp,Toys & Games,BrightLux,5,167.97,0.0,0.0,8.35,839.85,0.0,839.85,848.2,UPI,Delivered,Dallas,TX,United States,SELL00039
ORD0000203,2021-07-31,2021,July,CUST040825,Karan Sharma,P00008,4K Monitor,Toys & Games,UrbanStyle,5,471.14,0.0,188.46,4.18,2355.7,0.0,2355.7,2548.34,Amazon Pay,Delivered,Denver,CO,Canada,SELL00154
ORD0000204,2021-11-12,2021,November,CUST022812,Mohit Patel,P00041,Webcam Full HD,Toys & Games,UrbanStyle,3,461.7,0.05,65.79,13.58,1385.1,69.26,1315.84,1395.21,Credit Card,Returned,Fort Worth,TX,India,SELL01177
ORD0000205,2021-07-10,2021,July,CUST029448,Karan Kumar,P00036,Smart Light Bulb,Sports & Outdoors,FitLife,2,303.77,0.25,22.78,11.47,607.54,151.88,455.65999999999997,489.9,UPI,Delivered,Columbus,OH,Australia,SELL00122
ORD0000206,2024-05-16,2024,May,CUST025313,Pooja Singh,P00017,Electric Kettle,Electronics,NexPro,4,312.36,0.1,0.0,2.52,1249.44,124.94,1124.5,1127.02,Credit Card,Delivered,Columbus,OH,United States,SELL01958
ORD0000207,2022-10-09,2022,October,CUST029438,Vihaan Mehta,P00046,Car Charger,Books,Zenith,3,59.09,0.15,0.0,14.12,177.27,26.59,150.68,164.8,Net Banking,Delivered,Chicago,IL,India,SELL00705
ORD0000208,2021-10-07,2021,October,CUST001181,Vivaan Joshi,P00022,Water Bottle,Books,ReadMore,1,266.91,0.05,20.29,7.33,266.91,13.35,253.56000000000003,281.18,Amazon Pay,Delivered,Phoenix,AZ,India,SELL01609
ORD0000209,2022-03-06,2022,March,CUST017264,Sneha Kumar,P00031,Kids Toy Car,Electronics,KiddoFun,3,568.01,0.0,0.0,12.94,1704.03,0.0,1704.03,1716.97,Credit Card,Delivered,San Jose,CA,United Kingdom,SELL01838
ORD0000210,2022-11-17,2022,November,CUST039608,Simran Patel,P00049,Children's Book,Books,UrbanStyle,2,454.72,0.05,69.12,0.31,909.44,45.47,863.97,933.4,Net Banking,Shipped,Los Angeles,CA,India,SELL01140
ORD0000211,2024-07-01,2024,July,CUST019237,Priya Kumar,P00035,Desk Plant,Books,BrightLux,3,189.12,0.2,36.31,3.6,567.36,113.47,453.89,493.8,Debit Card,Delivered,New York,NY,United Kingdom,SELL00479
ORD0000212,2024-04-28,2024,April,CUST035731,Sneha Sharma,P00032,Board Game,Home & Kitchen,BrightLux,5,104.68,0.15,35.59,2.38,523.4,78.51,444.89,482.86,UPI,Delivered,Washington,DC,United States,SELL00157
ORD0000213,2023-09-25,2023,September,CUST012280,Rohit Mehta,P00049,Children's Book,Sports & Outdoors,BrightLux,2,116.03,0.2,14.85,5.54,232.06,46.41,185.65,206.04,Cash on Delivery,Delivered,Columbus,OH,India,SELL01375
ORD0000214,2024-12-26,2024,December,CUST003507,Anjali Gupta,P00017,Electric Kettle,Clothing,Apex,3,83.31,0.0,19.99,3.48,249.93,0.0,249.93,273.4,UPI,Delivered,Fort Worth,TX,United States,SELL00159
ORD0000215,2023-09-16,2023,September,CUST023893,Aditya Gupta,P00002,Bluetooth Speaker,Electronics,KiddoFun,3,556.68,0.0,83.5,1.06,1670.04,0.0,1670.04,1754.6,Debit Card,Delivered,Fort Worth,TX,Canada,SELL01801
ORD0000216,2024-07-21,2024,July,CUST008440,Vikas Reddy,P00016,Air Fryer,Home & Kitchen,HomeEase,3,404.76,0.0,218.57,10.5,1214.28,0.0,1214.28,1443.35,Debit Card,Delivered,Jacksonville,FL,United States,SELL00813
